transaction_id,txn_date,preparer_id,approver_id,account,amount,description
T004631,2026-01-26,U0132,U0045,6100-Freight & Shipping,382.15,Freight & Shipping charge
T004632,2026-01-13,U0386,U0210,6090-Equipment,2281.3,Equipment charge
T004633,2026-05-15,U0270,U0193,6060-Marketing,1240.52,Marketing charge
T004634,2026-07-29,U0154,,6080-Consulting,1287.05,Consulting charge
T004635,2026-07-30,U0186,,6060-Marketing,170.24,Marketing charge
T004636,2025-11-17,U0177,,6040-IT Software,451.54,IT Software charge
T004637,2026-07-04,U0359,,6090-Equipment,4999.0,Equipment charge
T004638,2026-03-05,U0281,,6090-Equipment,354.07,Equipment charge
T004639,2025-11-19,U0030,U0375,6090-Equipment,163.01,Equipment charge
T004640,2025-12-09,U0070,U0385,6070-Utilities,732.29,Utilities charge
T004641,2026-01-10,U0146,U0258,6080-Consulting,5000.0,Consulting charge
T004642,2025-10-20,U0369,,6050-Facilities,272.76,Facilities charge
T004643,2026-05-09,U0341,U0200,6040-IT Software,1013.28,IT Software charge
T004644,2026-06-20,U0180,,6060-Marketing,151.83,Marketing charge
T004645,2026-05-14,U0125,,6050-Facilities,3264.77,Facilities charge
T004646,2025-11-02,U0026,,6080-Consulting,183.83,Consulting charge
T004647,2025-10-22,U0222,,6010-Office Supplies,627.18,Office Supplies charge
T004648,2025-09-16,U0396,,6010-Office Supplies,1177.38,Office Supplies charge
T004649,2026-03-16,U0026,,6080-Consulting,263.04,Consulting charge
T004650,2025-09-18,U0331,,6080-Consulting,1258.55,Consulting charge
T004651,2026-05-29,U0105,U0091,6060-Marketing,127.47,Marketing charge
T004652,2026-03-06,U0066,U0318,6100-Freight & Shipping,2434.09,Freight & Shipping charge
T004653,2026-04-06,U0337,U0116,6080-Consulting,500.48,Consulting charge
T004654,2026-05-08,U0248,,6040-IT Software,255.69,IT Software charge
T004655,2026-08-27,U0204,U0038,6090-Equipment,354.57,Equipment charge
T004656,2025-11-05,U0262,U0052,6030-Professional Fees,1199.68,Professional Fees charge
T004657,2025-12-28,U0124,,6060-Marketing,259.07,Marketing charge
T004658,2025-09-04,U0354,U0270,6020-Travel & Entertainment,216.09,Travel & Entertainment charge
T004659,2025-11-24,U0175,,6080-Consulting,386.18,Consulting charge
T004660,2026-04-10,U0131,,6070-Utilities,135.01,Utilities charge
T004661,2026-05-04,U0177,,6100-Freight & Shipping,3650.42,Freight & Shipping charge
T004662,2026-08-22,U0041,U0391,6050-Facilities,264.27,Facilities charge
T004663,2026-08-07,U0010,,6010-Office Supplies,1230.01,Office Supplies charge
T004664,2026-03-06,U0131,,6070-Utilities,620.43,Utilities charge
T004665,2026-03-19,U0090,,6010-Office Supplies,166.84,Office Supplies charge
T004666,2025-12-02,U0193,,6070-Utilities,489.53,Utilities charge
T004667,2026-01-14,U0341,,6020-Travel & Entertainment,1167.25,Travel & Entertainment charge
T004668,2026-03-19,U0301,U0074,6070-Utilities,400.58,Utilities charge
T004669,2025-11-05,U0393,U0151,6040-IT Software,1830.65,IT Software charge
T004670,2026-08-03,U0364,U0217,6030-Professional Fees,1515.75,Professional Fees charge
T004671,2025-10-26,U0051,,6100-Freight & Shipping,1353.98,Freight & Shipping charge
T004672,2025-11-15,U0326,,6060-Marketing,297.19,Marketing charge
T004673,2026-02-11,U0226,,6080-Consulting,150.23,Consulting charge
T004674,2026-03-13,U0155,U0180,6060-Marketing,250.9,Marketing charge
T004675,2026-01-25,U0160,U0308,6020-Travel & Entertainment,611.47,Travel & Entertainment charge
T004676,2026-08-23,U0389,,6060-Marketing,898.18,Marketing charge
T004677,2025-12-06,U0260,,6090-Equipment,45.21,Equipment charge
T004678,2025-09-30,U0085,,6040-IT Software,488.37,IT Software charge
T004679,2025-10-22,U0311,,6100-Freight & Shipping,586.34,Freight & Shipping charge
T004680,2026-05-21,U0248,,6050-Facilities,363.11,Facilities charge
T004681,2026-05-13,U0160,,6020-Travel & Entertainment,2039.38,Travel & Entertainment charge
T004682,2025-09-15,U0097,,6020-Travel & Entertainment,783.65,Travel & Entertainment charge
T004683,2026-01-03,U0116,U0059,6060-Marketing,2082.26,Marketing charge
T004684,2025-12-04,U0066,U0225,6080-Consulting,388.56,Consulting charge
T004685,2025-12-10,U0010,,6010-Office Supplies,1381.91,Office Supplies charge
T004686,2026-01-28,U0227,U0331,6080-Consulting,2976.71,Consulting charge
T004687,2026-04-04,U0010,,6080-Consulting,2085.71,Consulting charge
T004688,2026-04-27,U0136,,6070-Utilities,148.21,Utilities charge
T004689,2026-05-06,U0003,,6070-Utilities,372.77,Utilities charge
T004690,2026-07-23,U0042,U0088,6070-Utilities,337.08,Utilities charge
T004691,2026-01-23,U0029,,6090-Equipment,844.02,Equipment charge
T004692,2025-09-26,U0323,,6050-Facilities,1048.37,Facilities charge
T004693,2025-12-23,U0331,,6010-Office Supplies,195.82,Office Supplies charge
T004694,2026-03-18,U0095,,6050-Facilities,530.93,Facilities charge
T004695,2026-07-12,U0147,U0355,6070-Utilities,53.41,Utilities charge
T004696,2026-03-25,U0051,,6010-Office Supplies,2407.01,Office Supplies charge
T004697,2026-07-09,U0133,,6010-Office Supplies,280.45,Office Supplies charge
T004698,2025-09-17,U0327,,6100-Freight & Shipping,523.98,Freight & Shipping charge
T004699,2025-09-08,U0377,,6040-IT Software,350.51,IT Software charge
T004700,2025-10-29,U0387,U0318,6100-Freight & Shipping,1738.24,Freight & Shipping charge
T004701,2026-03-11,U0044,U0315,6090-Equipment,21.73,Equipment charge
T004702,2026-06-24,U0084,U0159,6070-Utilities,483.83,Utilities charge
T004703,2025-10-31,U0103,U0144,6060-Marketing,438.61,Marketing charge
T004704,2026-03-23,U0372,,6030-Professional Fees,299.17,Professional Fees charge
T004705,2026-03-25,U0100,U0329,6010-Office Supplies,3290.68,Office Supplies charge
T004706,2026-06-09,U0018,,6090-Equipment,185.66,Equipment charge
T004707,2025-09-06,U0297,,6030-Professional Fees,1151.68,Professional Fees charge
T004708,2025-12-11,U0133,,6060-Marketing,729.15,Marketing charge
T004709,2025-12-08,U0169,U0208,6100-Freight & Shipping,1973.71,Freight & Shipping charge
T004710,2026-01-01,U0259,,6060-Marketing,236.53,Marketing charge
T004711,2026-01-08,U0191,,6070-Utilities,220.02,Utilities charge
T004712,2025-11-02,U0194,,6010-Office Supplies,1645.3,Office Supplies charge
T004713,2025-09-25,U0172,,6020-Travel & Entertainment,786.71,Travel & Entertainment charge
T004714,2025-10-15,U0111,,6100-Freight & Shipping,90.07,Freight & Shipping charge
T004715,2026-06-26,U0371,U0127,6080-Consulting,272.26,Consulting charge
T004716,2026-07-06,U0191,,6080-Consulting,753.72,Consulting charge
T004717,2026-05-07,U0050,,6010-Office Supplies,1238.36,Office Supplies charge
T004718,2026-04-20,U0289,,6010-Office Supplies,233.42,Office Supplies charge
T004719,2026-06-04,U0146,,6070-Utilities,2000.0,Utilities charge
T004720,2026-06-12,U0368,U0221,6100-Freight & Shipping,19.97,Freight & Shipping charge
T004721,2026-01-11,U0322,,6020-Travel & Entertainment,876.16,Travel & Entertainment charge
T004722,2026-04-23,U0233,,6080-Consulting,128.72,Consulting charge
T004723,2025-09-05,U0040,,6070-Utilities,53.57,Utilities charge
T004724,2026-06-28,U0384,,6080-Consulting,21.86,Consulting charge
T004725,2025-10-11,U0134,U0130,6080-Consulting,1206.38,Consulting charge
T004726,2026-01-14,U0104,,6100-Freight & Shipping,567.64,Freight & Shipping charge
T004727,2026-02-18,U0261,U0192,6080-Consulting,384.44,Consulting charge
T004728,2025-09-01,U0069,,6050-Facilities,2270.89,Facilities charge
T004729,2026-06-28,U0030,,6050-Facilities,993.32,Facilities charge
T004730,2025-10-30,U0126,,6090-Equipment,2915.89,Equipment charge
T004731,2026-02-22,U0016,U0345,6050-Facilities,106.48,Facilities charge
T004732,2026-03-04,U0336,U0276,6100-Freight & Shipping,474.37,Freight & Shipping charge
T004733,2025-10-31,U0238,,6020-Travel & Entertainment,83.23,Travel & Entertainment charge
T004734,2026-05-01,U0331,,6070-Utilities,382.86,Utilities charge
T004735,2026-08-11,U0165,,6060-Marketing,374.85,Marketing charge
T004736,2026-06-17,U0296,,6080-Consulting,981.69,Consulting charge
T004737,2025-12-17,U0332,U0398,6050-Facilities,518.08,Facilities charge
T004738,2026-03-14,U0117,U0201,6100-Freight & Shipping,9900.0,Freight & Shipping charge
T004739,2025-09-06,U0241,,6070-Utilities,978.23,Utilities charge
T004740,2025-12-03,U0345,,6070-Utilities,1068.26,Utilities charge
T004741,2026-06-08,U0236,U0257,6080-Consulting,5273.35,Consulting charge
T004742,2026-04-22,U0255,,6080-Consulting,348.34,Consulting charge
T004743,2025-12-15,U0383,,6100-Freight & Shipping,175.02,Freight & Shipping charge
T004744,2026-03-12,U0085,,6040-IT Software,645.93,IT Software charge
T004745,2025-10-06,U0257,,6020-Travel & Entertainment,203.87,Travel & Entertainment charge
T004746,2026-03-03,U0137,,6020-Travel & Entertainment,2515.32,Travel & Entertainment charge
T004747,2025-12-05,U0101,,6010-Office Supplies,360.85,Office Supplies charge
T004748,2025-11-25,U0383,U0400,6050-Facilities,264.51,Facilities charge
T004749,2025-09-27,U0138,,6030-Professional Fees,293.4,Professional Fees charge
T004750,2026-01-08,U0132,,6050-Facilities,1086.0,Facilities charge
T004751,2026-03-13,U0021,U0132,6100-Freight & Shipping,414.25,Freight & Shipping charge
T004752,2025-09-02,U0397,,6070-Utilities,243.27,Utilities charge
T004753,2026-02-22,U0112,,6080-Consulting,3077.54,Consulting charge
T004754,2026-07-04,U0082,,6050-Facilities,192.14,Facilities charge
T004755,2026-05-05,U0139,,6010-Office Supplies,512.41,Office Supplies charge
T004756,2026-01-08,U0151,,6090-Equipment,1009.83,Equipment charge
T004757,2026-05-31,U0164,,6080-Consulting,81.9,Consulting charge
T004758,2025-10-30,U0064,,6100-Freight & Shipping,835.71,Freight & Shipping charge
T004759,2025-09-06,U0300,,6050-Facilities,154.37,Facilities charge
T004760,2025-11-13,U0176,,6090-Equipment,1218.12,Equipment charge
T004761,2026-03-30,U0257,,6050-Facilities,170.9,Facilities charge
T004762,2026-05-04,U0023,,6090-Equipment,1055.79,Equipment charge
T004763,2026-05-30,U0317,U0106,6080-Consulting,1663.06,Consulting charge
T004764,2025-12-27,U0029,U0144,6100-Freight & Shipping,1271.03,Freight & Shipping charge
T004765,2026-05-05,U0047,U0185,6010-Office Supplies,649.66,Office Supplies charge
T004766,2026-03-25,U0322,,6070-Utilities,382.06,Utilities charge
T004767,2026-08-05,U0332,,6030-Professional Fees,261.37,Professional Fees charge
T004768,2026-05-06,U0302,,6030-Professional Fees,2485.27,Professional Fees charge
T004769,2026-08-25,U0118,U0176,6020-Travel & Entertainment,228.28,Travel & Entertainment charge
T004770,2026-03-05,U0326,,6070-Utilities,157.47,Utilities charge
T004771,2026-08-08,U0274,,6100-Freight & Shipping,1024.44,Freight & Shipping charge
T004772,2025-09-05,U0247,U0322,6040-IT Software,205.25,IT Software charge
T004773,2025-09-27,U0039,,6080-Consulting,4950.0,Consulting charge
T004774,2026-08-17,U0191,U0398,6020-Travel & Entertainment,173.28,Travel & Entertainment charge
T004775,2026-08-27,U0094,,6010-Office Supplies,100.69,Office Supplies charge
T004776,2026-01-31,U0206,U0158,6060-Marketing,289.69,Marketing charge
T004777,2026-05-14,U0306,,6100-Freight & Shipping,449.89,Freight & Shipping charge
T004778,2025-09-29,U0043,U0270,6050-Facilities,643.81,Facilities charge
T004779,2026-07-30,U0180,,6010-Office Supplies,1403.1,Office Supplies charge
T004780,2026-08-15,U0234,U0035,6100-Freight & Shipping,879.71,Freight & Shipping charge
T004781,2026-03-23,U0132,,6010-Office Supplies,399.43,Office Supplies charge
T004782,2026-01-28,U0192,,6090-Equipment,396.23,Equipment charge
T004783,2025-09-07,U0118,,6100-Freight & Shipping,863.65,Freight & Shipping charge
T004784,2025-11-12,U0285,U0309,6040-IT Software,1997.85,IT Software charge
T004785,2025-09-06,U0376,U0148,6070-Utilities,566.2,Utilities charge
T004786,2026-04-17,U0189,U0281,6100-Freight & Shipping,294.11,Freight & Shipping charge
T004787,2026-01-16,U0047,,6090-Equipment,165.31,Equipment charge
T004788,2025-10-25,U0039,,6080-Consulting,4900.0,Consulting charge
T004789,2026-07-09,U0287,U0076,6080-Consulting,100.51,Consulting charge
T004790,2025-10-08,U0201,U0324,6100-Freight & Shipping,1025.46,Freight & Shipping charge
T004791,2026-06-09,U0091,U0088,6060-Marketing,930.55,Marketing charge
T004792,2026-04-19,U0325,,6010-Office Supplies,929.92,Office Supplies charge
T004793,2026-05-03,U0116,U0062,6100-Freight & Shipping,427.72,Freight & Shipping charge
T004794,2026-06-02,U0193,,6060-Marketing,2316.07,Marketing charge
T004795,2026-04-08,U0048,,6040-IT Software,289.3,IT Software charge
T004796,2026-01-23,U0051,U0270,6100-Freight & Shipping,1409.23,Freight & Shipping charge
T004797,2026-04-24,U0189,U0175,6050-Facilities,472.19,Facilities charge
T004798,2026-02-01,U0107,,6090-Equipment,252.35,Equipment charge
T004799,2026-03-30,U0336,,6030-Professional Fees,945.57,Professional Fees charge
T004800,2026-05-23,U0049,U0171,6090-Equipment,773.25,Equipment charge
T004801,2026-06-22,U0383,U0377,6080-Consulting,729.73,Consulting charge
T004802,2026-08-29,U0251,,6080-Consulting,538.83,Consulting charge
T004803,2026-01-31,U0148,U0194,6040-IT Software,472.63,IT Software charge
T004804,2026-07-16,U0172,U0217,6080-Consulting,6817.23,Consulting charge
T004805,2026-05-02,U0207,,6020-Travel & Entertainment,1812.9,Travel & Entertainment charge
T004806,2025-12-24,U0174,,6090-Equipment,1091.28,Equipment charge
T004807,2026-07-12,U0093,,6100-Freight & Shipping,557.23,Freight & Shipping charge
T004808,2026-06-01,U0154,U0274,6010-Office Supplies,1492.0,Office Supplies charge
T004809,2026-04-03,U0335,,6010-Office Supplies,871.13,Office Supplies charge
T004810,2026-01-25,U0326,,6010-Office Supplies,507.16,Office Supplies charge
T004811,2026-05-06,U0203,U0098,6040-IT Software,352.86,IT Software charge
T004812,2026-03-15,U0234,U0090,6030-Professional Fees,450.79,Professional Fees charge
T004813,2025-12-23,U0024,U0345,6070-Utilities,15.07,Utilities charge
T004814,2026-01-16,U0052,,6010-Office Supplies,621.2,Office Supplies charge
T004815,2026-04-27,U0087,,6040-IT Software,287.92,IT Software charge
T004816,2025-12-04,U0266,,6030-Professional Fees,2841.07,Professional Fees charge
T004817,2026-05-10,U0148,,6060-Marketing,503.35,Marketing charge
T004818,2025-09-06,U0011,U0354,6020-Travel & Entertainment,133.24,Travel & Entertainment charge
T004819,2025-12-21,U0129,,6060-Marketing,466.44,Marketing charge
T004820,2026-04-18,U0155,,6050-Facilities,155.91,Facilities charge
T004821,2026-01-03,U0372,,6060-Marketing,829.44,Marketing charge
T004822,2026-05-03,U0278,U0345,6020-Travel & Entertainment,678.61,Travel & Entertainment charge
T004823,2025-11-26,U0016,,6030-Professional Fees,1413.22,Professional Fees charge
T004824,2026-04-27,U0171,U0118,6040-IT Software,206.44,IT Software charge
T004825,2026-02-01,U0146,,6100-Freight & Shipping,4900.0,Freight & Shipping charge
T004826,2025-10-05,U0235,,6050-Facilities,511.53,Facilities charge
T004827,2026-01-06,U0282,,6060-Marketing,109.78,Marketing charge
T004828,2026-01-24,U0035,U0362,6030-Professional Fees,1065.97,Professional Fees charge
T004829,2026-07-04,U0285,,6030-Professional Fees,871.97,Professional Fees charge
T004830,2026-04-15,U0250,U0329,6060-Marketing,850.13,Marketing charge
T004831,2026-07-16,U0130,U0332,6040-IT Software,493.63,IT Software charge
T004832,2026-06-28,U0231,,6010-Office Supplies,777.63,Office Supplies charge
T004833,2026-06-30,U0392,,6030-Professional Fees,2877.78,Professional Fees charge
T004834,2026-05-21,U0103,U0264,6080-Consulting,360.11,Consulting charge
T004835,2026-01-06,U0116,U0016,6090-Equipment,573.93,Equipment charge
T004836,2025-12-29,U0278,,6050-Facilities,149.2,Facilities charge
T004837,2025-12-16,U0396,U0175,6010-Office Supplies,189.6,Office Supplies charge
T004838,2025-12-01,U0061,,6030-Professional Fees,548.72,Professional Fees charge
T004839,2025-09-12,U0145,U0266,6100-Freight & Shipping,1659.59,Freight & Shipping charge
T004840,2025-09-29,U0093,U0046,6040-IT Software,371.7,IT Software charge
T004841,2025-09-25,U0231,U0059,6030-Professional Fees,380.12,Professional Fees charge
T004842,2026-05-08,U0021,,6020-Travel & Entertainment,314.95,Travel & Entertainment charge
T004843,2026-05-14,U0308,,6010-Office Supplies,273.63,Office Supplies charge
T004844,2026-07-22,U0152,U0381,6010-Office Supplies,681.62,Office Supplies charge
T004845,2026-08-12,U0400,,6050-Facilities,94.92,Facilities charge
T004846,2025-10-11,U0045,,6100-Freight & Shipping,2016.33,Freight & Shipping charge
T004847,2025-10-15,U0214,,6030-Professional Fees,236.99,Professional Fees charge
T004848,2026-05-07,U0026,U0144,6090-Equipment,1090.18,Equipment charge
T004849,2025-09-11,U0194,U0175,6060-Marketing,121.88,Marketing charge
T004850,2026-01-09,U0353,,6020-Travel & Entertainment,1028.36,Travel & Entertainment charge
T004851,2026-02-18,U0066,,6080-Consulting,1031.88,Consulting charge
T004852,2025-11-02,U0287,U0298,6070-Utilities,751.91,Utilities charge
T004853,2026-07-30,U0368,,6030-Professional Fees,165.03,Professional Fees charge
T004854,2026-04-09,U0014,U0048,6020-Travel & Entertainment,648.4,Travel & Entertainment charge
T004855,2026-08-09,U0392,,6090-Equipment,134.11,Equipment charge
T004856,2025-12-31,U0250,,6060-Marketing,373.14,Marketing charge
T004857,2026-04-23,U0001,,6070-Utilities,1528.98,Utilities charge
T004858,2025-11-18,U0165,,6010-Office Supplies,1183.67,Office Supplies charge
T004859,2026-05-15,U0221,,6060-Marketing,501.05,Marketing charge
T004860,2026-04-24,U0258,,6020-Travel & Entertainment,168.63,Travel & Entertainment charge
T004861,2025-09-13,U0245,,6090-Equipment,1002.39,Equipment charge
T004862,2025-10-26,U0027,U0242,6010-Office Supplies,503.37,Office Supplies charge
T004863,2025-09-26,U0059,,6040-IT Software,38.38,IT Software charge
T004864,2026-05-27,U0296,,6090-Equipment,1165.49,Equipment charge
T004865,2025-09-20,U0121,,6050-Facilities,479.79,Facilities charge
T004866,2025-10-29,U0385,,6070-Utilities,1849.55,Utilities charge
T004867,2026-03-28,U0068,,6090-Equipment,147.7,Equipment charge
T004868,2025-10-16,U0202,,6090-Equipment,15.0,Equipment charge
T004869,2026-07-03,U0243,,6010-Office Supplies,669.81,Office Supplies charge
T004870,2026-06-30,U0387,,6070-Utilities,679.07,Utilities charge
T004871,2026-06-02,U0321,U0025,6030-Professional Fees,76.73,Professional Fees charge
T004872,2026-05-04,U0011,U0001,6030-Professional Fees,167.95,Professional Fees charge
T004873,2026-06-11,U0372,U0165,6020-Travel & Entertainment,10206.09,Travel & Entertainment charge
